V005,V012,V021,V023,V025,V106,V190,V201,V212,V312,V511,V632,V701,V730,Respondent's Current Age,age_dif,age_dif_cat,Teenage Pregnancy (Age at 1st Birth),Contraceptive Use,contra_decision3,Total Number of Children,Wealth Index
-0.07557121,0.30337703,-0.19080104,0.028367613,-0.029354738,-0.07446318,0.058052637,-0.049492326,-0.103748895,-0.47072834,-5.068985,0.020405026,-0.4707848,-0.24881886,-0.28893787,-0.37876606,-0.011336137,0.096811146,0.23938411,-0.8762014,-0.28138217,-0.028879382
-0.28349364,-0.841278,-0.013889093,-0.27905363,-0.028273702,-0.062761545,0.011176333,-0.00439285,-0.9052292,-0.97331166,0.36031216,-0.14556074,-0.44346452,-0.15805903,0.27166882,0.09255064,-0.45085436,0.0019178314,0.3239332,-0.5567601,-0.5284463,0.027856719
-0.22820371,0.27868786,-0.40748766,0.078073815,-0.02264926,0.03016763,0.02197944,-0.1023214,0.56811035,-0.95916337,0.07173977,-0.042274553,-0.6691873,-0.03651795,-0.4953023,0.03513665,-0.45153463,-1.052735,0.2109128,-0.031974174,-0.26213774,0.0063354364
-0.069468,-0.28927648,-0.42975008,0.120745555,-0.030305292,-0.2529387,0.009206339,-0.06726318,-0.30986184,0.3605789,-0.20495705,-0.05760073,-0.28435788,0.12491779,0.15837461,-0.110232085,-0.17210445,0.08244472,-1.1304344,-0.03844683,-0.4982729,0.016773261
-0.564901,-0.21864922,-0.10882271,0.1456619,-0.037073698,-0.124843754,0.08204177,-0.11037913,0.48172846,-0.8805185,0.057245973,-0.1646066,-0.33017692,-0.10588896,0.19240639,-0.16568583,-0.57201403,-1.1275884,0.23070572,-0.11689871,-0.36378714,0.04141791
-0.09082097,-0.046396974,-0.1503061,0.040454734,-0.031283367,-0.08017352,0.02329751,-0.049613416,0.49066892,-0.4932703,-5.0240784,0.035294104,-0.48808265,-0.32077706,0.18176433,-0.37534967,0.04926585,-0.6665704,0.212031,-0.8596116,-0.34984276,0.021599442
-0.25681883,0.2304445,-0.2648501,0.039626345,-0.028681967,0.034474406,-0.087222785,-0.059755147,0.35880467,-0.49426466,-4.915576,0.020394575,-0.49157083,-0.24993236,-0.37779927,-0.37514856,0.013213218,-0.7473214,0.21171415,-0.866203,-0.2300358,0.016775003
-0.0076415725,0.25734025,0.43620542,-0.19484535,-0.023873966,0.068377964,0.030828234,-0.061755836,-0.46158543,-0.4763247,-4.8920374,0.034108978,-0.47801796,-0.29669958,-0.26893198,-0.39332348,0.021692343,0.055631984,0.21580672,-0.8960217,-0.25197536,-0.028016513
0.0403384,-0.03462518,-0.028955685,-0.084729925,-0.038740274,0.07107639,0.12163439,-0.120028906,-0.3791653,0.23872845,-0.17517135,-0.04866078,-0.31864044,-0.058283478,0.18768018,0.038586862,-0.4631477,0.08454644,-1.0765895,-0.039157365,-0.59506005,0.015395194
-0.16372989,-0.61983204,-0.16126084,0.07281196,-0.039856177,-0.15901348,0.05883164,0.071931906,-0.18614946,0.44990465,-0.15860596,-0.018687993,-0.4398543,-0.10845732,0.21358441,-0.018106265,-0.5203161,0.10544118,-1.1848023,-0.04728345,-0.5283203,-0.060450904
-0.033572223,0.22108978,-0.39827645,0.090915285,-0.039340653,0.08375124,0.0528044,-0.038827877,-0.40742856,0.33823708,-0.13966297,-0.30096003,-0.5247385,0.027686624,-0.40131077,0.051294714,-0.36725968,0.13482416,-1.0369214,-0.052406937,-0.33331084,0.012834028
0.00096850866,-0.34408966,0.057902064,-0.27041364,-0.030794552,0.06917219,0.098231874,-0.050121665,-0.15478873,-0.508657,-5.002959,0.10182584,-0.5204142,-0.27690315,0.12992845,-0.3312729,0.053168822,0.15544906,0.22390012,-0.8792744,-0.22858118,0.03653331
-0.4351554,-0.25967693,0.057332605,0.07291691,0.03598341,0.124107786,0.039822236,-0.10928901,-0.20447339,0.3913592,-0.30102375,-0.042801876,-0.38053274,-0.21088701,0.096732,-0.041073415,-0.41655388,0.11566735,-1.0873985,-0.0027462079,-0.60221034,-0.075240925
-0.31306687,0.28509316,0.03340117,-0.14412951,-0.03462903,0.110631704,-0.020889452,0.033551175,-0.53670394,-0.9258769,-0.33747596,-0.15219887,-0.46180937,0.2758751,-0.50816894,-0.047146186,-0.37754548,0.17317969,0.23952259,-0.073508486,-0.31697774,0.023809263
0.06326151,0.5567964,-0.20485212,-0.115801975,0.021451537,0.020467417,0.06932595,0.08692105,-0.5971311,-0.669213,0.45025125,0.1874822,-0.38725778,-0.17440067,-0.48896846,-0.16313255,0.12062303,-0.8550642,0.40315583,-0.42008507,0.21982592,-0.026327115
-0.046003565,0.29844326,0.31402412,-0.17888874,-0.024462858,0.07652437,-0.021992818,-0.062449876,-0.28830376,-0.48625627,-5.1222525,0.03187923,-0.49709922,-0.2643289,-0.26852196,-0.38619286,0.056393713,0.10895233,0.22187307,-0.89926344,-0.26265377,0.010830416
-0.29941067,0.043321267,0.09952834,-0.13970499,-0.037277974,0.052098572,0.115001924,-0.14251721,-0.38214013,0.1019936,-0.008139722,-0.022292696,-0.41187066,-0.13110565,0.24100547,-0.08936104,-0.46871608,0.09390418,-1.0225838,-0.043714657,-0.51469696,0.043646887
-0.31142232,0.3241197,-0.22134435,0.015334056,-0.08854381,0.07797619,-0.09506298,-0.027155504,0.03775227,-0.4480059,-4.741786,0.024074605,-0.42948493,-0.26033133,-0.28120932,-0.3910868,0.009387356,0.17711483,0.22496781,-0.9440414,-0.30936617,-0.030662587
-0.027363641,-0.13120985,-0.09041469,-0.22276199,0.097170174,-0.053979833,0.03334091,0.074566044,0.73219335,-1.0963641,0.078315616,-0.08261029,-0.80207074,-0.065284654,0.11749571,-0.023854192,-0.4396126,-0.9407824,0.20601262,-0.045248166,-0.44429696,0.05163301
0.07776263,-0.12432595,-0.06826238,-0.1356592,-0.15516303,-0.13070269,-0.011792729,-0.11247177,-0.2535801,0.119433925,-0.3272185,-0.32067326,-0.51851153,-0.1800065,0.13573551,0.029868659,-0.46879885,0.115522265,-1.0994921,-0.0923096,-0.47904414,0.040243763
-0.120708205,-0.4179677,-0.0044346694,0.16396591,-0.03022711,0.082553305,0.0124413045,-0.114672266,-0.44724205,-1.1002641,-0.17502983,-0.046179187,-0.33490598,-0.10075587,0.2734749,-0.02589773,-0.39854872,0.20364918,0.27981043,-0.0466996,-0.57606536,0.031935252
0.12025097,-0.15814933,-0.14130805,0.13271998,0.029093586,-0.31595063,0.072272934,-0.06762036,0.49734196,0.11446692,0.13257863,-0.042672127,-0.36194223,-0.14763667,0.09171521,0.026333693,-0.46361333,-0.9961025,-1.0774666,-0.037582412,-0.39909995,-0.13590176
0.21975778,0.39193568,-0.036074713,-0.076781295,0.08022218,0.15567017,-0.249983,-0.014721389,0.54578984,0.10957109,-0.033506062,-0.06753277,-0.31448242,0.0020297626,-0.41154003,0.032417644,-0.52794915,-1.0943009,-0.9208538,0.027038392,-0.40065616,-0.0750556
-0.3322205,0.3196134,-0.16055903,-0.059433617,-0.0448151,0.021233536,0.14445211,-0.070679784,-0.75281936,-0.68683,0.055602845,0.24472259,-0.37220213,-0.1559175,-0.53176576,-0.30076748,0.08933265,0.19714236,0.35420343,-0.34611458,-0.38747242,0.0061445353
-0.30967793,0.29350245,-0.12467004,0.074864715,0.046341013,0.15678102,-0.14862597,-0.023307811,-0.1394897,-0.6072033,-2.4890103,-0.060037434,-0.21165128,0.2920181,-0.36526605,0.03460949,-0.41944292,0.12618221,0.29362044,0.672808,-0.22805825,-0.021159774
-0.3959398,-0.5075416,-0.31354776,0.03319606,-0.03192895,0.16710787,0.08079689,-0.12050356,-0.11639256,0.028956253,-0.26791874,-0.015785823,-0.3655344,-0.27728373,0.28219038,-0.12488456,-0.3317993,0.18152912,-0.85326964,-0.758564,-0.39729688,0.017958969
-0.07299408,-1.0327303,-0.1771759,0.0077304873,0.05438468,0.1234222,-0.18073247,0.06781629,-0.34798044,-0.76993465,0.214222,-0.12499509,-0.46451873,-0.17556392,0.31980124,0.08237178,-0.5098856,-1.0703099,0.2815827,-0.07079039,0.051891867,-0.040278144
-0.21187592,0.23764683,-0.10795676,-0.09267638,0.012853431,-0.1460564,-0.1649443,0.06478296,-0.026412435,-0.45975277,-4.567936,0.023888871,-0.3811166,-0.33269426,-0.3369837,-0.2476562,0.06473963,-0.5982862,0.22659242,-0.84538394,0.30955902,-0.024842042
0.018657016,-0.78082544,-0.3652741,0.12961513,0.03033399,-0.0641544,-0.0072569023,0.052461714,0.44904923,-0.46056986,-4.898636,0.043903403,-0.49679482,-0.2891083,0.21716124,-0.45934317,0.024952242,-0.71786994,0.21718222,-0.82554436,-0.1853502,0.016194671
-0.13385698,0.27474773,0.16359507,-0.09094036,-0.02492041,0.05315063,0.12650014,-0.028996784,-0.12497192,-0.5192164,-4.9758806,0.039589595,-0.47405225,-0.21957442,-0.31207877,-0.35327604,0.026349353,0.15882497,0.2191836,-0.89033794,-0.23358057,0.017890492
-0.031070309,-0.042789772,0.020749876,0.10872358,-0.03386453,0.12323449,0.05975151,-0.058357187,0.5046618,0.111396834,0.28567502,-0.027789295,-0.42314395,-0.10813785,0.2695505,0.0016338974,-0.49499562,-1.0855911,-0.95836586,0.02540123,-0.44002166,0.04769018
0.13337386,-0.10296031,0.08459791,-0.14415306,-0.101858504,0.056390308,-0.26064485,0.080808915,0.526366,-0.44075483,-4.8728027,0.09753956,-0.43397725,-0.30260625,0.1376279,-0.39788735,0.016854178,-0.68373924,0.2143532,-0.88076526,-0.24740015,-0.08428081
-0.017786123,0.044859085,-0.33557627,0.131317,-0.027055833,0.03705371,0.015575957,-0.16336386,0.4198593,-0.9118774,-0.27176115,-0.0022525687,-0.35890862,0.22968377,-0.50521165,-0.094474286,-0.39435095,-0.9847029,0.19153824,-0.048618376,-0.26821867,-0.018334737
-0.3785266,-0.8019024,-0.19242509,0.031960472,-0.029656533,-0.1033833,0.058663197,0.032664653,-0.22963607,-0.49030396,-4.8505874,0.06021091,-0.47908583,-0.32647443,0.20806853,-0.3874649,-0.05312852,0.14733386,0.23508784,-0.905377,-0.26001605,-0.057447083
-1.1762134,-0.3636723,-0.12873915,0.06716771,0.028274268,-0.29990143,0.046641715,0.062367182,0.56421006,0.027308494,0.06094718,-0.27120265,-0.4711162,-0.22140609,0.12352227,-0.031610753,-0.38728103,-0.96628,-1.0197186,-0.110541254,-0.38092956,-0.10828556
-0.41216186,0.45255673,-0.1715037,-0.10913103,0.24121904,-0.4690405,-0.33021075,-0.011711635,0.11444961,0.09288649,-0.1886497,-0.048919816,-0.8155555,0.019680679,-0.4095685,0.0611222,-0.54775167,-1.0245864,-0.8900632,-0.036248762,-0.4796172,-0.07923858
-0.27928492,0.32074046,-0.23992607,-0.12426907,0.015203982,-0.009423018,-0.019348223,-0.12292213,0.5907454,0.10764173,0.12857974,-0.014473627,-0.65140706,-0.05098593,-0.4637541,-0.0252615,-0.46133646,-1.0540023,-0.99751776,-0.026541665,-0.39097974,0.033947334
-0.090843245,0.2581237,-0.33410338,0.080283076,-0.0236985,0.075591564,0.060155936,-0.04155122,-0.11954844,-0.49602437,-4.9582305,0.02255522,-0.5428554,-0.25207645,-0.28197384,-0.45484817,0.022878354,0.15640815,0.23190856,-0.8628077,-0.2766178,0.009550404
-0.34968987,0.30125338,-0.17324457,0.062126968,-0.23162156,-0.5970084,-0.36338753,0.04382701,0.48417622,-0.7477762,0.22168493,-0.16949877,-0.82047856,0.03752414,-0.37614855,0.035058837,-0.5229948,-1.0661124,0.24217792,-0.0758511,-0.41099215,-0.030729175
-0.44437656,-0.24724458,-0.17158715,0.08563359,-0.09948235,-0.40964112,0.08131253,-0.0419729,-0.44947198,0.40692946,0.050093956,-0.021752456,-0.65745234,-0.17213212,0.103421636,-0.20359826,-0.58487624,0.14803632,-1.0168707,-0.025370058,-0.51975715,-0.059535973
-0.26979384,-0.6408755,-0.2807929,0.030918585,-0.111074835,-0.10054516,-0.08714337,0.04479899,-0.23968033,-0.44068044,-4.655671,0.08083466,-0.40730932,-0.371415,0.21229863,-0.37882462,-0.02654637,0.100875765,0.22399545,-0.90976995,-0.2547204,-0.057483852
0.12969255,-0.41359678,0.102440946,0.09559219,0.055205334,-0.4057463,0.070109345,0.052004468,0.47795802,-0.73225105,0.21605822,-0.30565533,-0.72122175,-0.049736187,0.10951885,0.0858037,-0.43548846,-1.0542175,0.32752913,-0.06540681,-0.33934507,-0.10915064
-0.08385556,-0.63922507,-0.18073335,0.041157845,-0.033935457,-0.08826119,0.03430523,0.020818973,-0.47098637,-0.4937879,-5.076509,0.037964415,-0.5191587,-0.27693117,0.2239157,-0.35574514,0.018237378,0.14410076,0.227436,-0.8512979,-0.2393101,0.023981452
-0.22555932,0.25971082,-0.25110173,0.09103858,0.014446979,0.07797624,0.056725323,-0.04468512,-0.26750275,-0.5365621,-4.841231,0.024988431,-0.5453229,-0.2545215,-0.2918608,-0.41951928,-0.010858368,0.107478954,0.22316276,-0.89200133,-0.29228553,-0.044954833
-0.27870372,-0.53204215,-0.073531754,0.119539,0.028930124,-0.06784419,0.0077902167,0.06384511,-0.5727037,-0.662478,-4.8078465,0.04416297,-0.46817774,-0.34913203,0.23270151,-0.38905472,0.02224859,0.04954818,0.2128815,-0.8470194,-0.20267563,0.027612897
-0.16402754,0.36331117,0.17401107,-0.11242191,-0.04933274,-0.08053198,0.07765555,-0.03185754,0.7988293,-0.70939416,0.36894783,0.23100773,-0.22013031,-0.089765474,-0.55587846,-0.24126916,0.12722202,-1.0385113,0.3723089,-0.30279607,-0.49684662,-0.054963395
-0.04070985,0.23853444,0.2667052,0.06865043,-0.12498704,0.049901377,-0.22718242,-0.034780476,0.49590823,-0.4758132,-4.63265,-0.05953453,-0.48436138,-0.24085253,-0.34404585,-0.39448792,0.0066543273,-0.7130751,0.21184829,-0.94304895,-0.40811813,-0.053196725
-0.1502979,0.31572905,-0.02630516,0.061576236,-0.047510967,0.09989324,0.013212205,-0.034662984,-0.19388087,-0.72053456,0.15642925,0.20776683,-0.3499726,-0.1042844,-0.5331431,-0.19591342,0.13189289,0.15534437,0.40042832,-0.3260994,-0.46156675,0.02089924
-0.2628522,0.44421488,-0.105140716,0.059089683,-0.046155047,-0.21187633,0.11271305,-0.035899103,0.6256737,-0.9288955,-0.28541473,-0.1659301,-0.42588305,0.04814527,-0.426611,0.038133588,-0.5956431,-1.1229771,0.26264054,-0.08852911,-0.4851502,-0.03462786
0.1921606,-0.88360566,-0.0039497465,-0.30193144,-0.025400613,-0.23025809,0.0684174,0.06435886,-0.17143627,-0.7653028,-0.2818975,-0.0844979,-0.35070315,-0.11102688,0.21200329,-0.051265314,-0.41885406,0.1525668,0.34502214,-0.02352015,-0.43713874,0.015948031
-0.48504114,0.3966625,-0.35655516,0.078246586,-0.035639904,-0.0005180376,-0.030228173,0.071474925,-0.4196334,-0.6892079,0.34496653,0.14837357,-0.44107524,-0.17913482,-0.5034461,-0.16722076,0.08643817,-1.0331439,0.39053383,-0.55070454,0.23308551,0.008168041
0.0030471592,-0.020148253,0.0074929283,0.05441871,-0.024470666,-0.08222715,0.17018928,-0.05681861,-0.19776341,-0.49494094,-5.142551,0.030497324,-0.47853056,-0.27882832,0.16740963,-0.31688374,0.030409643,0.13111521,0.23006842,-0.8539916,-0.28020728,0.023011006
0.16310444,0.48783043,-0.20214763,-0.11134068,0.12255337,-0.5262328,-0.3169193,-0.0152750015,0.5719381,-0.76612,-0.09889721,-0.15965044,-0.6930386,0.08298816,-0.3447505,-0.091920115,-0.48491022,-1.0291535,0.2534912,-0.077158235,-0.47992647,-0.045560602
0.065324426,-0.026642572,0.38159755,-0.075447954,-0.027994134,-0.08847939,0.1693079,-0.045101672,-0.20444365,-0.5077069,-5.1808906,0.06768314,-0.48044512,-0.28228572,0.1617168,-0.35346213,0.037895575,0.14226638,0.22599214,-0.8465983,-0.2524898,0.021132583
-0.62907726,0.3327738,-0.11103612,0.108697414,-0.042537555,0.14334269,-0.014593906,-0.042947866,-0.1553893,-0.8266467,-0.12404954,-0.11963736,-0.5897123,0.010183864,-0.4650208,0.002924251,-0.4711928,0.14980866,0.29006857,-0.02077056,-0.40255475,0.015792709
0.021691462,0.34064978,-0.21968602,-0.23191008,0.17024212,-0.07324374,-0.20161667,-0.091135755,-0.61910474,0.14352004,-0.22965844,-0.04730639,-0.5044963,0.16027638,-0.30854103,0.07763485,-0.4240214,0.028198427,-0.9148706,-0.0022553117,-0.543772,-0.087628424
0.3773828,0.36930415,0.009460823,0.0050539593,0.13585776,-0.45557928,-0.22939646,-0.022703353,0.5729975,-0.7850182,0.17362183,-0.16225198,-0.61424017,0.051523797,-0.33230355,0.07047553,-0.59217626,-1.001268,0.22254509,-0.1059839,-0.46285966,-0.031091169
0.096007675,-0.12416104,-0.41773826,0.092998795,-0.03366616,-0.08264734,-0.018316098,-0.049256895,-0.51163274,-0.47453538,-4.8173666,0.04605119,-0.5356669,-0.355937,0.09695948,-0.3573728,0.0771059,0.024215048,0.22619727,-0.8029496,-0.33827597,0.025208725
-0.17470756,0.30023736,-0.07160121,0.06013494,0.012963144,0.0723053,0.013097488,-0.021513868,-0.072465666,-0.48162588,-5.080343,0.02398572,-0.4677074,-0.24491923,-0.30384654,-0.4377942,0.025563566,0.12394177,0.237978,-0.88443273,-0.2870157,-0.025283242
0.09124501,-0.95751023,-0.06428999,0.072839595,-0.15495804,-0.16811891,0.022452405,0.039006855,-0.37879312,-1.2069118,-0.13045877,-0.051998384,-0.79789466,-0.07453755,0.24534711,0.08292912,-0.46177214,0.14895706,0.23418738,-0.09347036,-0.52154475,0.009260678
0.0757256,-0.14596738,-0.24965015,0.15461485,-0.035567302,0.07293001,0.03971886,-0.10468143,-0.8031014,-0.6887825,0.21228686,-0.0977091,-0.53386164,-0.19969247,0.1655091,-0.04078014,-0.6213597,-0.010737256,0.29935393,-0.62654924,-0.39616123,0.019185048
-0.16867414,-0.5915694,0.035022583,-0.1514346,-0.027103351,-0.10483842,0.020961063,0.018987441,-0.5006064,-0.5005694,-5.0127554,0.08831905,-0.50779164,-0.3168774,0.2060175,-0.3699471,0.031830773,0.11412934,0.21888281,-0.83001304,-0.29416123,-0.06181461
-0.4163513,0.4591913,-0.30551487,-0.10837172,0.14422838,-0.13433973,-0.2212217,-0.031675324,0.55156344,0.09068522,0.19422318,-0.05890291,-0.57360286,0.016567966,-0.3662395,-0.015805876,-0.38261074,-1.0727683,-0.89294326,-0.09650715,-0.42097828,-0.08289279
-0.11591748,-0.6238436,-0.43992108,0.11136815,0.047146488,-0.08544735,-0.058608644,-0.011223585,-0.22586687,-0.46876872,-4.888788,0.06145706,-0.42009133,-0.29777905,0.20860296,-0.4200604,0.06297434,0.10505244,0.20536716,-0.74986166,-0.24300948,-0.037559938
0.0072956425,-0.8940866,0.20943387,-0.09299069,-0.030250207,-0.11469242,-0.13998792,-0.019153114,-0.55605555,-0.5065841,-4.9731746,0.082686044,-0.564246,-0.30640957,0.2178394,-0.31231555,-0.007925762,0.1360957,0.23059025,-0.8293395,-0.29853725,0.027767029
-0.2746914,0.2746403,0.44255415,-0.19535786,-0.015393683,0.05093783,-0.064166054,-0.64552647,0.48128772,-0.52348703,-5.149516,0.021952184,-0.42707652,-0.23872674,-0.3123037,-0.419342,0.042383526,-0.7066039,0.20331016,-0.8846265,-0.27864566,0.012116483
-0.18893082,-1.0550653,-0.06486636,0.09144496,0.026192121,-0.07140862,-0.0035875915,0.031128881,-0.111743644,-0.47242677,-4.6458864,0.028403997,-0.4967036,-0.40065044,0.25876445,-0.36821878,0.0135992365,-0.64921236,0.22875798,-0.8658088,0.2889488,0.015513858
0.011422927,-0.1089066,0.23932268,-0.11359718,-0.027357828,-0.18435735,-0.024655882,0.0071465513,-0.34408176,0.3655122,-0.40123674,-0.065769054,-0.2689807,0.33901143,0.27829927,-0.038814314,-0.2146701,0.109255455,-1.0200628,-0.081241,-0.42827258,0.012026729
-0.14689903,0.00012101364,0.23156884,-0.11161582,-0.022261035,-0.07705456,0.021652533,-0.038804714,0.55737936,-0.49649754,-5.0272355,0.05081837,-0.40662363,-0.2967811,0.1905835,-0.39576307,0.045318235,-0.6509767,0.21743558,-0.8277469,-0.3130732,-0.05235996
-0.048698146,0.02004557,-0.046806425,-0.19369932,0.03607668,-0.07633336,-0.13707954,-0.09114262,-0.45681378,-0.4427086,-5.135717,0.07078749,-0.43265587,-0.29330197,0.11578133,-0.35158587,0.059293892,0.100246415,0.22214834,-0.8335926,-0.24687201,-0.027468134
0.23485051,0.41689584,0.013145476,-0.12702559,0.026665702,-0.07410533,0.07071651,-0.078249015,0.5920842,0.11239758,0.22721556,-0.049076278,-0.40552288,0.0810161,-0.3922947,0.0994932,-0.4473487,-1.0149958,-1.0788246,-0.0071625626,-0.41915542,-0.089119755
-0.66781026,-0.2169715,-0.26095504,0.055208884,0.043286745,0.075412855,-0.04565753,-0.06730498,-0.20400237,-0.4356438,-4.9657373,0.040626165,-0.4102191,-0.31692642,0.10561687,-0.39891654,0.0049919244,0.1274777,0.21935445,-0.9014145,-0.26271558,-0.07567606
-0.4495496,-0.7520513,0.076504745,0.108294405,-0.19832851,-0.16730045,-0.33896184,0.076864205,-0.18596314,-0.9124106,-0.28171137,-0.16607556,-0.3462733,-0.0808614,0.2505665,-0.17358246,-0.5364072,-1.1473057,0.28441867,-0.07273324,0.22933978,-0.04532578
-0.1656266,-0.9925675,-0.24946453,0.15342063,0.07603903,-0.09253489,0.05310064,0.032372735,-0.25726497,0.38998556,0.058133937,-0.020464584,-0.6580103,-0.041936632,0.23510478,-0.31677732,-0.52872884,-0.9493465,-0.97935236,-0.08499351,0.12559871,-0.0349693
0.0905168,0.31449786,-0.29459926,-0.104619004,0.012439569,-0.053284023,-0.020934239,-0.1603052,-0.5847668,-0.85334635,-0.2209169,-0.13970324,-0.43800282,-0.044021714,-0.39742824,0.058972847,-0.34671807,0.11353353,0.28126538,-0.15972707,-0.4242433,0.012175638
-0.061475955,-0.011477506,-0.19189079,0.13019797,-0.015475667,0.074520305,0.12443215,-0.0061650407,-0.4063179,0.26326168,0.08571934,-0.033029083,-0.30217123,0.36635125,-0.41555807,-0.08046734,-0.40687236,0.11116893,-1.1802622,-0.7127076,-0.33085307,0.004499046
-0.26874164,-0.23901531,-0.16198385,-0.41803187,-0.2105297,0.16662481,-0.4727849,-0.031319726,0.5072564,0.22690375,0.37882817,-0.022318887,-0.5325048,0.13087575,-0.34900752,-0.046353634,-0.5259288,-1.0283073,-0.95409817,0.03950419,-0.35074228,-0.029759744
-0.33473238,-0.054721136,-0.21535851,0.09890251,0.07218308,-0.45790154,0.075015135,0.07436287,0.72077197,0.29660276,-0.30133405,-0.014442172,-0.71702236,-0.05759235,0.13822423,0.07572452,-0.45909965,-0.9777196,-0.9877127,-0.04537088,-0.5682089,0.048272993
-0.095053844,-0.06369736,-0.04778135,-0.087638475,0.029316418,-0.07182998,-0.036718383,-0.06946196,-0.5208844,-0.47461173,-4.990235,0.034957796,-0.4318788,-0.3963762,0.134823,-0.30389872,0.08507922,0.014048536,0.22065872,-0.8269275,-0.24188147,0.03891136
-0.31661266,0.38110963,-0.10912599,0.070026495,-0.050572444,0.0889767,0.17127918,-0.022610111,0.5707335,-0.8111813,0.3759537,-0.15893413,-0.3229917,0.23212811,-0.5193311,-0.042520262,-0.45349666,-1.1453164,0.29546294,-0.8706434,-0.4386453,-0.01744362
-0.54151905,-0.042450905,-0.060934342,0.07112319,-0.0364455,0.26304898,0.14137235,0.03518748,0.519882,-0.74820423,0.26427022,-0.105543666,-0.26267388,-0.10667503,0.20407549,-0.016685031,-0.38179618,-1.2668821,0.3064615,-0.009559335,-0.39457038,-0.048295416
-0.27100435,0.2884026,-0.16202714,-0.175564,-0.31923234,-0.13833573,-0.39359784,-0.11158004,-0.51142704,-1.040187,-0.42499062,-0.04831134,-0.8394356,0.12691323,-0.2976892,-0.041815378,-0.49486595,0.14555323,0.22893268,-0.08527604,-0.58512807,-0.010807382
0.014318853,-0.16844621,-0.15830095,-0.08208206,0.09560071,-0.43895015,-0.34692642,0.05150556,0.9232808,0.021116614,-0.049003497,-0.046594735,-0.7150092,-0.076251455,0.077951744,-0.03079963,-0.5888003,-1.0204295,-0.8884951,-0.020849008,-0.45513326,-0.1506119
-0.038310975,-0.16371377,0.090579525,-0.30341527,-0.034176163,-0.07963886,-0.007756638,0.09515811,-0.5082338,-0.48607236,-4.7956595,0.060755774,-0.4953298,-0.34651726,0.114990935,-0.351132,0.0677733,0.02100477,0.20808776,-0.8960355,-0.20887284,0.02698421
-0.41824496,-0.8867025,-0.3255007,0.033255775,-0.03582085,-0.24702889,0.06359973,0.054312702,-0.13260071,-0.8837096,-0.6282383,-0.072430536,-0.32508966,-0.2957708,0.22134987,-0.04861234,-0.42468175,0.1951434,0.2879125,-0.114260964,-0.49198288,-0.05199107
0.12955767,-0.111479424,-0.38438007,0.11356769,0.04217239,-0.15683366,-0.12774397,-0.05040092,0.52236056,-0.44651988,-4.812702,0.050468862,-0.41606823,-0.27405983,0.06881926,-0.3867035,0.07610254,-0.6676396,0.21768174,-0.7177081,-0.20394216,-0.06342103
0.19244643,0.32392803,-0.037346892,0.0032014677,-0.010993199,0.05799508,-0.0125621585,-0.11060951,-0.25801682,0.099292696,-0.082372,-0.024943773,-0.46818775,-0.08292644,-0.41526607,-0.21508816,-0.17882752,0.09744349,-1.076017,-0.08383493,-0.4746217,0.020382969
-0.07848493,0.27299076,-0.05323908,0.09314314,0.02548279,0.07429714,-0.134971,-0.11285736,-0.031380378,-0.45815817,-4.802429,0.024526777,-0.45454672,-0.24786137,-0.28776726,-0.39163873,0.03038966,0.12827334,0.22918859,-0.9135391,-0.2622078,-0.03285845
0.022839656,-0.76387656,-0.06341555,0.0015201562,0.038629785,-0.1446081,-0.0021935303,0.07315307,-0.3466003,0.15729941,-0.12705989,-0.022678183,-0.41271272,-0.14414811,0.23354708,0.07384849,-0.478856,0.09287063,-1.0064864,0.015095077,-0.40268052,0.04577638
-0.11048142,0.2968249,-0.25749248,-0.11192539,-0.0030579688,0.025310984,-0.047685195,0.07697194,0.67776734,-0.4608456,-4.960971,0.03115574,-0.4773859,-0.23451465,-0.3663681,-0.4099264,0.060896188,-0.6655875,0.20452674,-0.8771083,-0.21596122,0.0101941135
0.09538551,-0.28259662,-0.021304248,-0.3276395,-0.028618079,-0.067322634,-0.011817513,0.09968476,-0.05317487,-0.47411135,-4.7056065,0.087665595,-0.5232085,-0.35525212,0.14724837,-0.26049802,0.08406917,-0.60502356,0.22509348,-0.88855237,0.3416888,0.029557176
0.0030976345,-0.12173598,0.23103414,-0.09651513,-0.11201199,-0.28358275,0.13497443,0.06480844,-0.9182869,-1.1709487,0.0035956977,-0.06086448,-0.85915315,-0.06003323,0.11411832,0.045930143,-0.38919777,0.033612166,0.19669588,-0.14041212,-0.62755615,0.045846324
-0.25264502,0.4195642,-0.09049252,0.06609149,0.2099452,-0.040937386,0.023849169,-0.03874916,0.579255,0.10085932,0.047879733,-0.2745647,-0.3122092,0.07708478,-0.4118517,0.04408819,-0.34773055,-1.0713692,-0.9024422,0.022071294,-0.4510346,-0.08249795
-0.2256691,-0.82183266,0.22070402,-0.13981052,-0.106079526,-0.3239979,0.0159057,0.0011579593,-0.90155166,-1.0179083,0.10757584,-0.067345574,-0.88999414,-0.10527484,0.2874306,-0.033516534,-0.4030226,0.025815163,0.15984519,-0.113393806,-0.6683923,0.017237077
-0.7281049,0.36644852,-0.08796583,0.05803417,0.04635241,-0.032854237,-0.006769074,-0.05472013,-0.50527763,-0.4360838,-4.752009,0.0661624,-0.40521643,-0.3399524,-0.260622,-0.38797018,-0.025959892,0.020829596,0.21005039,-0.9069147,-0.2452004,-0.041116837
