V005,V012,V021,V023,V024,V025,V106,V190,V201,V212,V312,V511,V632,V701,V730,Respondent's Current Age,age_dif,age_dif_cat,Teenage Pregnancy (Age at 1st Birth),Contraceptive Use,contra_decision3
-0.24154876,0.51877475,0.07149704,0.037445594,0.05971282,0.11103706,-0.11934284,-0.47431454,0.0139967,0.5372124,-0.6527114,0.061167713,-0.0046921037,-0.92813855,0.3324437,-0.578136,-0.018921698,-0.5730959,-1.1586913,0.24079907,-0.25867146
-0.42131317,-1.0151614,-0.48408335,0.050402336,0.14321692,-0.10493541,-0.17653592,-0.07244861,0.2934893,0.07151209,-0.53304106,-4.2323756,-0.015545092,-0.5814153,-0.33149776,0.35136265,-0.8106245,-0.10917574,-0.6085924,0.18273285,-0.6733438
-0.47000322,0.3382382,-0.12284435,0.053719502,0.076392084,-0.11741848,-0.13527717,0.11114481,-0.010052167,0.46145633,-0.7120285,-0.17394947,-0.0048385807,-0.6488193,0.26883578,-0.69590235,-0.075555556,-0.502974,-1.2863963,0.22558667,-0.22202638
0.10382958,0.3494728,-0.36626735,0.027204614,0.15094556,-0.049485806,0.05585423,-0.066630594,-0.17690785,-0.16984795,-0.55780756,-4.4607415,-0.016314661,-0.6017111,-0.28374615,-0.4665331,-0.43308985,-0.20726651,0.098778024,0.17850728,-0.8556887
-0.35900623,-0.4579282,0.16637439,-0.016253259,-0.21061322,0.06805475,0.025720762,-0.14023378,-0.121117696,-0.46258777,-0.72438514,-4.6668205,-0.045314617,-0.5684425,-0.3587943,0.021618163,-0.45800862,-0.14899242,0.057578523,0.16818577,-0.760583
-0.2846368,0.32050145,0.45892963,-0.026464645,-0.19146608,-0.03833263,0.122824,0.04589963,0.0073465416,-0.3849735,-0.6021131,-1.863931,-0.074936606,-0.5636572,1.6813227,-0.771013,0.42397398,-0.05143325,0.13810839,0.1630209,-0.17602582
-0.07562082,-0.68672174,-0.13395569,0.023693996,-0.035297107,-0.065078564,-0.45666555,0.10077228,0.0777111,0.3468931,0.1846692,-0.54232913,-0.03837966,-0.48266554,-0.13693435,0.5888162,-0.13169754,-0.48290837,-1.1774862,-0.96385056,-0.1305956
-0.09678682,0.4219009,0.59598595,-0.0028205197,-0.10348335,-0.032206684,0.20466323,0.027493948,-0.2291918,-0.34357494,0.4790853,0.23832706,-0.012220564,-0.63091415,0.30478472,-0.7217802,-0.1438754,-0.55216634,0.15553135,-0.8898807,-0.12536058
-0.02961083,0.26512963,-0.46927443,0.031182274,0.16514894,0.076499,-0.059786957,0.061578438,-0.068964176,-0.40649113,-0.7032227,-4.6160803,0.029445121,-0.6188135,-0.27988794,-0.3755611,-0.5311245,-0.14607795,0.05165694,0.183961,-0.7940599
-0.11405591,0.3686688,-0.12984215,0.019105358,-0.008066265,-0.05116035,0.124216765,0.016273126,-0.5146921,-0.25755998,0.81682396,-0.21213886,-0.4839707,-0.32461163,-0.053680986,-0.61292505,-0.03579598,-0.26134965,0.11757718,-0.7609495,0.1670678
-0.10392707,-0.8494349,-0.07145335,-0.057033774,-0.19435525,-0.10165623,-0.078216515,0.13317575,0.08480728,0.19404098,-0.6243088,-4.554015,-0.008074321,-0.548977,-0.3307566,0.4461657,-0.6094635,-0.1049387,-0.6769188,0.18130235,-0.77447003
-0.36658388,-0.1103075,-0.24468067,0.046673723,0.058612525,-0.04512045,0.1474784,0.03184629,-0.0045958892,0.3130276,0.3597289,0.032742642,0.009798869,-0.7020364,-0.23734091,0.082331374,0.010746573,-0.4610765,-1.0696708,-0.86897206,-0.12081235
-0.1325207,0.34698308,-0.15403354,0.011552968,-0.023942562,-0.05348695,-0.015180609,0.01990979,-0.1180991,-0.3678208,-0.69013613,-4.4171586,-0.055313367,-0.59796494,-0.33352455,-0.4474109,-0.43496126,-0.19318298,0.09080789,0.17775322,-0.7597851
-0.3847916,-0.7449108,-0.28908443,0.01688437,0.020316921,-0.11290924,-0.30387262,-0.027487688,0.36444625,0.15829027,-0.60078585,0.21099082,-0.078564,-0.7669506,-0.038997013,0.45600992,0.09700329,-0.2028883,-0.9667678,0.22294883,-0.572486
-0.17715137,-0.9485484,0.33922455,-0.053208135,-0.13780434,-0.037982706,-0.21147966,0.1281485,0.24161221,0.18289694,0.17342094,0.2448448,-0.036781043,-1.055455,-0.127249,0.4207459,0.021751517,-0.48485467,-0.90310866,-0.91344786,-0.16734926
0.015487073,0.44567853,-0.17563607,-0.07498041,-0.09569519,-0.027019272,0.04158565,0.0105491355,-0.14022562,-0.60739493,-1.281694,-0.71896183,-0.04898203,-0.65652126,0.27364278,-0.6674698,0.24023086,-0.49604028,0.18515424,0.15720505,-0.053531382
0.16987735,0.0026503382,-0.009962075,0.022665849,0.10655363,0.17177188,-0.12107096,-0.0035965692,0.3944258,0.020517524,-0.5930903,0.48819187,0.013090479,-0.22641218,-0.08509285,0.081662804,-0.2950967,0.09655581,-0.8804663,0.24672666,-0.18893294
-0.073983565,0.41667962,-0.059639554,0.05885992,0.012320477,-0.08227349,0.08056315,0.0110744005,-0.056378048,-0.24558708,-0.990966,-0.42697528,-0.024885539,-0.23396759,0.21311751,-0.69767004,-0.07573754,-0.3228173,0.1549563,0.30800042,-0.056415558
-0.38306475,-0.08200416,-0.2594774,0.011076498,0.037808247,-0.021477787,-0.16374356,0.14976588,0.009855635,-0.4988081,0.3618445,-0.033349287,0.0025868646,-0.6728853,-0.20700191,0.07215749,-0.0060704136,-0.4302093,0.12995127,-0.93133056,-0.17673616
-0.044912472,-0.00864475,-0.0011839381,0.009743143,0.08797606,0.055049628,-0.08027924,-0.079850346,0.0862012,-0.3710541,-0.6405939,-4.8878098,-0.034197956,-0.57280505,-0.35401747,0.064580545,-0.39456666,-0.18053213,0.09824475,0.19153927,-0.7845343
-0.122569114,0.55088276,-0.23282646,0.04988395,-0.010131186,-0.061448213,-0.018657226,0.002281032,-0.6647153,-0.18459086,-0.82139486,-0.2813779,-0.042687442,-0.29202986,-0.05959425,-0.6416745,-0.24424392,0.1039327,0.091906056,0.2523989,-0.7255978
-0.16616133,0.33355018,-0.1494157,-0.20871398,-0.17578924,-0.06904098,-0.14153476,0.050456572,-0.07681375,-0.49143058,0.16700165,-0.09901385,-0.014975008,-0.44299313,-0.16416495,-0.68282574,-0.09053455,-0.37748304,0.13853376,-1.1477474,-0.15765406
-0.14168306,-0.0334295,0.27478495,-0.01741453,-0.2041572,-0.087276526,-0.19343197,0.1247202,0.13023292,0.44633284,-0.8839522,0.31898472,-0.0061228564,-0.4610088,-0.17514761,0.13518743,-0.15257502,-0.26912656,-1.1679407,0.23224522,-0.2482757
-0.53702277,-0.47114858,-0.069531895,0.059321094,0.0053729694,0.058365382,-0.03070311,0.016478678,0.12460727,-0.510578,-0.73970157,-4.7541137,0.06418491,-0.5929881,-0.33868432,0.5358363,-0.47120872,-0.14826955,0.1290817,0.17088678,-0.8248117
-0.10199295,0.3923379,0.1614185,-0.027452992,-0.1273252,-0.07085085,0.12674882,0.014175402,-0.06014103,-0.40459362,-0.65471905,-4.736996,-0.02681666,-0.5564004,-0.29606587,-0.4511776,-0.40845472,-0.19968872,0.11345868,0.16462243,-0.81986296
-0.27089015,-1.0306629,0.015577112,-0.0031160535,0.05315422,-0.03999711,-0.083246455,0.015161691,0.14389646,-0.52885526,-0.6516969,-4.7362814,0.0049531497,-0.49157223,-0.37345183,0.41952065,-0.6905028,-0.1874988,0.12542495,0.17573754,-0.8628154
-0.087871656,-0.98181415,-0.23513056,0.009332395,-0.20507236,0.061898194,-0.18116574,-0.30471277,-0.09311392,-0.2863429,0.25762615,-0.20189834,-0.07262188,-0.51832,-0.20747934,0.44782677,-0.08572391,-0.741086,0.13228151,-0.93482286,-0.27889907
-0.26121968,-0.8903477,-0.16877685,-0.12313276,-0.10465206,-0.06823987,-0.19108362,-0.064292,0.3672205,0.09562647,-0.71816224,0.06330302,-0.030622575,-0.9706537,-0.24982592,0.42608303,0.08728878,-0.25487038,-1.002045,0.27481675,-0.26766634
0.011172788,0.34676266,0.25241333,0.008786474,0.057417046,-0.068088025,-0.06818325,0.049674626,-0.16338271,-0.39532164,0.28184992,0.041165005,-0.5459373,-0.48533198,-0.05329989,-0.58630604,-0.07639102,-0.2996257,0.12569818,-1.0071077,0.13480489
-0.18662986,-1.2180433,-0.04909656,0.01766878,0.0018999851,-0.041734148,-0.07746276,-0.2662549,-0.28936693,-0.5423511,-0.99566424,0.015542774,-0.6674564,-0.34770584,-0.17232323,0.4488356,-0.0029003085,-0.40980452,0.14019544,0.28546876,-0.04696308
-0.10056768,-0.07461536,0.55761987,-0.16296886,-0.20394509,-0.058474578,-0.095435575,-0.093685225,-0.17219381,0.17558116,-0.6598853,-4.6468344,-0.041707695,-0.59796345,-0.3559217,0.047594227,-0.38503888,-0.11852513,-0.5817903,0.16964318,-0.8013753
0.44876713,0.39270577,-0.4965443,0.027149014,0.12885636,0.10233968,-0.15604177,-0.37242642,-0.2655885,0.51010317,0.24778043,0.19144301,-0.5304546,-0.6574782,0.163498,-0.49673858,0.027056921,-0.4814824,-0.9642408,-0.8143607,0.32542545
0.111488864,-1.0279458,-0.13947321,0.029521748,0.048318744,0.04639279,0.011802386,-0.2425868,0.057143174,-0.25176334,-0.6225674,-4.409546,-0.05692819,-0.53737974,-0.36059865,0.38485488,-0.6157668,-0.15104729,0.076985784,0.18011647,-0.85627836
0.030299634,-0.33232966,-0.20843403,0.03947493,0.17937662,-0.085592195,-0.055604056,0.001397157,0.079058796,0.39044842,-0.53509647,-4.4498816,-0.026675925,-0.6339205,-0.3723302,0.032755986,-0.4103141,-0.15287858,-0.6297283,0.16934061,-0.7932818
-0.018762082,0.56089157,-0.36272094,0.033632167,0.04666293,0.08160247,-0.1335728,-0.030311672,-0.074390225,-0.24866231,-0.5405515,-4.2999825,-0.039006628,-0.5428139,-0.30901083,-0.37098703,-0.37756526,-0.22631569,0.017903384,0.19378084,-0.65346044
-0.1252039,-0.032451615,0.17934266,-0.033256277,-0.19752984,-0.057953227,-0.34075186,0.09383921,0.0553826,0.47112247,0.32087773,0.0732429,-0.5211855,-0.56726253,0.305399,0.11871319,0.027284363,-0.45458528,-1.0717573,-0.9320754,0.07607868
0.1821656,0.34564158,-0.10705644,-0.110849366,-0.22680077,-0.050983798,0.25843224,-0.114867456,-0.012501569,-0.38002163,0.30873257,-0.079129785,-0.011530982,-0.48411623,0.36812955,-0.65313697,0.067720376,-0.47747055,0.15196876,-1.0519632,-0.096280575
-0.12312967,-0.8768622,-0.004395639,0.029657481,0.06450093,0.04603957,-0.19205394,-0.3242055,0.097442925,-0.6735312,0.3350525,0.1301071,-0.009446395,-0.8052657,-0.18056698,0.38710225,0.007977199,-0.42245063,0.21973823,-0.87648356,-0.23056024
-0.12725711,-0.037643854,-0.008810253,-0.1676424,-0.23490116,-0.11688217,-0.09125746,0.056457955,-0.24571118,0.406792,-0.95674014,0.0042357733,-0.640974,-0.6495852,0.18605174,0.12925914,0.046550073,-0.20920363,-0.9237546,0.2153673,0.086687565
-0.28935453,-0.8846501,-0.039847184,-0.15569505,-0.158871,-0.09293644,-0.08231892,-0.2519519,0.12573896,-0.20203233,0.17865108,0.04588901,-0.054933254,-0.57886755,-0.16753677,0.43649077,0.07134648,-0.47925624,0.17421512,-0.85167384,-0.65704656
-0.12739196,-0.7890627,-0.26684988,0.03371796,0.06420883,-0.051076435,-0.18844932,-0.03443494,0.08019014,-0.634165,0.11480468,0.01591348,-0.016399302,-0.86678123,-0.2740464,0.3936214,-0.009016802,-0.41065198,0.18677536,-0.9331739,-0.1703239
-0.49425521,0.011583126,-0.089531414,0.060910612,0.03166382,-0.042786676,-0.13099235,0.10754566,-0.08739167,-0.5743265,-0.84865946,-0.11045748,0.008376358,-0.74492574,-0.26179653,0.1207066,-0.026144732,-0.4629633,0.14699355,0.23812546,-0.15597509
-0.25195518,-1.1995192,0.060259443,-0.30682698,-0.24119724,-0.12181613,-0.07430263,-0.039261635,0.31962436,0.24556628,-0.57538474,-4.4189363,0.0038633891,-0.5538236,-0.4443229,0.39349166,-0.84004384,-0.10700173,-0.6115941,0.18093526,-0.76465577
0.049052477,-0.43292624,0.04465408,-0.06510009,-0.10568586,-0.03973093,-0.07066694,0.0055426336,-0.08117167,-0.23676276,-0.6337214,-4.547496,0.1561346,-0.5318642,-0.3639034,0.5952638,-0.42122477,-0.14325657,0.09941704,0.18316999,-0.7789437
-0.21363024,0.052810177,0.1965657,-0.033838846,-0.1592546,-0.034170583,0.014899065,-0.16348566,-0.016441567,-0.6544896,-0.661331,-4.67429,-0.033927586,-0.50816774,-0.36670604,0.09877924,-0.4510162,-0.17128289,0.10661001,0.16575389,-0.8690831
0.11128089,0.42529175,-0.6352074,0.039260477,0.13594317,-0.11661888,-0.10973228,0.06792236,0.015415868,0.50871706,0.23289923,-0.03570646,-0.018856572,-0.48442596,0.13633153,-0.6850238,-0.092351265,-0.31109303,-1.0936811,-1.114127,-0.20066181
-0.150448,0.027276969,0.14758421,-0.032370124,-0.18062311,-0.03417307,-0.11136117,-0.11485881,-0.09931875,-0.4123084,-0.68135303,-4.726479,-0.026761578,-0.5413453,-0.34291512,0.088753946,-0.41707367,-0.17531161,0.11082873,0.1717695,-0.7944013
-0.1773462,-0.030879999,0.32745826,-0.03253105,-0.12396657,-0.0575162,-0.13470893,0.07194759,0.023669409,-0.21843608,0.084883444,-0.5209866,-0.44351587,-0.48841342,0.32643288,0.11408699,-0.0048060827,-0.48602363,0.14330094,-0.87467223,0.16826348
-0.33987838,-0.10353375,0.014859587,0.038886923,0.004593019,0.036556117,-0.10284792,0.04628494,0.008774954,-0.23328312,-0.7180894,-4.6829653,-0.057878606,-0.49749285,-0.28880674,0.06463511,-0.37717456,-0.1575122,0.128913,0.17831254,-0.71218747
-0.097292766,0.42285243,0.17414844,-0.019866345,-0.14001559,0.1500263,0.083563164,-0.17684199,0.10196932,0.26196444,-0.59466463,-4.3655,-0.08056011,-0.52794987,-0.3098175,-0.4053643,-0.42708728,-0.11971242,-0.6224549,0.16880475,-0.72618645
0.011722593,-0.8574295,-0.053605374,0.055783246,0.025064956,-0.054962303,0.14799881,0.054266114,0.40403944,0.11665687,-0.73817086,0.14626953,-0.107698925,-0.40654945,-0.23652321,0.48294687,0.023084376,-0.29586583,-0.8857213,0.26113024,-0.17999674
0.04650618,-0.8547076,-0.16245314,0.016298888,0.009262951,-0.042176235,-0.18658222,-0.56403357,-0.04820951,-0.48520923,0.29081604,-0.079759605,-0.062440433,-0.48874345,0.36423716,0.3789557,0.0029907844,-0.6001451,0.08361686,-0.98099256,-0.1894179
-0.2017223,0.44541168,-0.13123173,0.014479396,-0.09708409,-0.05859599,0.071295686,0.011102575,-1.3739876,-0.575495,-1.1420903,-0.25758487,-0.116581716,-0.47761673,0.19413471,-0.86318547,-0.14027295,-0.37774613,0.16137448,0.21362822,-0.19518062
0.010483157,0.42649555,-0.08299104,0.019551337,-0.18155953,0.08653803,0.114819266,-0.14281276,-0.023146778,-0.23089856,0.3822768,-0.4475751,-0.010598589,-0.319242,0.017770937,-0.71102583,-0.074929774,-0.42760408,0.1937088,-1.0656285,-0.050622713
-0.03303271,0.6144674,0.15163864,0.039255343,-0.10282557,0.33062154,0.12134189,0.042943723,0.15611878,-0.62629145,-0.7266548,0.6008346,0.09735909,-0.14210115,0.1124206,-0.5723195,-0.3431135,0.08651093,0.1735853,0.2690391,-0.12935096
-0.11774626,0.45221922,0.1779915,-0.029529717,-0.1626822,0.14291586,-0.12983678,-0.082192056,-0.2022585,0.45919156,-1.120332,-0.3061525,-0.11952535,-0.39938134,0.1734228,-0.65966475,0.010039814,-0.2772884,-1.0417864,0.097449966,-0.22865482
-0.050330203,-1.0502685,-0.4342549,0.05655636,0.18873511,-0.033597212,-0.05847422,-0.02574289,-0.101186216,-0.5177944,-0.6330121,-4.4670477,0.006326519,-0.6010015,-0.35225,0.380049,-0.74372613,-0.17678733,0.11806664,0.176674,-0.90562123
0.20059931,0.3591393,0.41981184,-0.023863133,-0.06010526,-0.08963211,0.12869112,0.06067869,-0.17301817,-0.52377295,-0.85242516,-0.19213885,-0.64364654,-0.3294177,0.23939985,-0.6450234,-0.08425374,-0.4140243,0.10703285,0.26075178,-0.020255994
-0.10753268,0.4077189,0.31762776,-0.02219384,-0.14695285,0.11053294,0.1854238,0.066062495,-0.17450142,-0.47432646,0.19280468,-0.3041889,-0.10278358,-0.3526004,0.08025841,-0.77288306,0.0048977546,-0.4204728,0.16900027,-0.90564597,-0.15470006
-0.2148193,0.3613383,-0.48100677,0.037321247,0.04528234,0.067325324,-0.0018338035,-0.0353168,-0.09045458,-0.42787948,-0.5883449,-4.3833504,-0.040379316,-0.6409091,-0.3046898,-0.4121314,-0.47202483,-0.23481208,0.054881588,0.1897824,-0.79979825
-0.19087583,-0.90301883,-0.5856674,0.09283985,0.060017917,0.044271592,-0.19048294,-0.07985771,0.10339529,-0.32027993,0.266757,0.117527194,-0.033629425,-0.49457356,-0.08342736,0.4240088,-0.030422512,-0.37979883,0.19109628,-1.1558919,-0.2087807
0.1770244,-0.7507358,0.092928246,0.04631503,0.03114553,-0.101031475,-0.13149983,-0.011928327,0.31199527,0.067399025,-1.2644969,0.11040782,-0.08394545,-0.31920677,-0.008924759,0.3780794,-0.0026098795,-0.46164328,-0.74900144,0.13508517,-0.71214294
-0.15001993,0.33122656,-0.40641454,0.030431218,0.10467495,-0.07188444,-0.048911627,-0.05542641,0.0721316,0.40325698,-0.58446807,-4.418478,-0.02395865,-0.6125178,-0.32340026,-0.411738,-0.39378276,-0.20611973,-0.6763586,0.19309397,-0.7756853
-0.20337635,-0.07270154,-0.09774449,-0.02700759,-0.24619548,0.1816582,-0.15977007,0.06175087,0.40030706,-0.024165025,-0.8225445,-0.009793324,-0.064852774,-0.75028,0.16080831,0.06500205,-0.02491962,-0.57341754,-0.90320295,0.20168258,-0.39752606
0.12809168,-0.3174448,-0.22098607,0.00684034,0.046975728,-0.042576123,-0.16667351,-0.03988681,0.073596776,0.35153756,-0.6111461,-4.5643363,-0.050321452,-0.67653805,-0.36620674,0.055874236,-0.3868312,-0.12273635,-0.5950069,0.17548479,-0.74203837
-0.013372493,-0.029028676,-0.165548,0.023555338,-0.05060253,-0.05573812,-0.1977602,0.10892162,0.007985333,-0.4851905,0.17996876,-0.115528546,-0.0020464652,-0.51663756,-0.11745526,0.10245659,-0.07106728,-0.394444,0.116468236,-1.0305108,-0.1548202
-0.19554862,-0.61656535,0.32287624,-0.02400063,-0.18209259,-0.029675372,0.13518298,0.08030892,-0.15251261,-0.29600865,-0.94268596,-0.5238331,0.0026480122,-0.7650354,-0.037408225,0.08901803,-0.0007444649,-0.4174463,0.18599722,0.14152911,-0.12360642
-0.32766423,-1.0761298,-0.42731598,0.087777495,0.09927939,0.05859244,-0.054659735,-0.19835155,0.068873584,0.29787466,-0.5731162,-4.213981,-0.017813435,-0.5225793,-0.3382273,0.38537636,-0.68884313,-0.15643106,-0.5956965,0.1904364,-0.7440075
-0.15870613,-0.028333925,0.23025246,-0.027533343,-0.201594,-0.06217489,-0.21302442,0.08727129,0.00015343766,-0.54684275,-0.9840768,-0.034636583,-0.003920053,-0.42114776,-0.10672703,0.12742063,-0.13549122,-0.30540547,0.1345312,0.2590407,-0.24224308
-0.19218224,0.42506382,-0.08633592,0.039153587,0.0118452925,0.08185161,0.06127951,-0.15183319,-0.06611492,-0.3946804,-0.63037777,-4.329817,-0.05716946,-0.57790655,-0.31267038,-0.4101181,-0.43317443,-0.2002316,0.062067814,0.18510422,-0.7805397
-0.383494,0.4511736,-0.12542695,-0.16972949,-0.21314217,-0.05576178,-0.35733366,-0.32569206,0.030721445,0.61268365,0.18893701,0.1494383,-0.016132543,-1.0202013,0.2710504,-0.6679648,-0.18720755,-0.31546322,-1.167941,-0.8858435,-0.22593375
0.081207305,0.49007353,-0.2368171,0.04179922,0.19013324,-0.056708097,-0.048827175,0.00067903154,0.018228412,-0.36545953,-0.58338815,-4.5340056,-0.021622559,-0.5959299,-0.31315213,-0.4016206,-0.48485312,-0.21218163,0.08082047,0.18791945,-0.79030955
-0.09367313,-0.90553546,0.13879387,-0.0037064974,0.097675346,0.067171775,-0.07990341,0.023182884,-0.09648168,-0.51925266,-0.6392489,-4.638615,-0.012264436,-0.56932867,-0.35422134,0.39033782,-0.48634043,-0.15711112,0.11804113,0.177523,-0.85694724
0.121810995,0.45696545,0.090367325,-0.0015683974,0.05767704,-0.06024227,0.2058519,0.03991626,-0.06420152,-0.45130205,-0.8327292,-0.45164686,-0.11480232,-0.31576264,0.28946522,-0.79655135,-0.03301963,-0.42787477,0.16738038,0.21756555,-0.08606744
0.38876775,-0.1147707,-0.36742184,0.023151016,0.14025559,0.057395697,-0.13783388,-0.5771268,-0.01869014,-0.3053604,-0.6264897,-0.42512572,-0.0059445677,-0.46070772,0.092167355,0.040798143,0.12002115,-0.58764344,0.18000995,0.24031505,-0.26156795
0.18692544,0.3042722,0.04595879,-0.06932287,-0.080568805,-0.18877256,0.13812615,0.041021388,0.40429187,0.19030176,-0.65349233,0.114417724,-0.12933266,-0.18733358,0.29960182,-0.63949895,0.0019550505,-0.4354693,-0.94802296,0.262226,-0.74526685
-0.2548624,-1.0471729,-0.11943907,-0.17717312,-0.19084987,-0.03327134,-0.18989646,-0.41719928,0.29444608,0.16450106,0.24426603,0.05778091,-0.037971538,-0.48885286,-0.253182,0.43319732,-0.42079896,-0.24252327,-0.8711777,-1.1669521,-0.20675594
0.31874228,-0.058196254,-0.1436728,0.049801923,0.072820336,-0.08810633,-0.46869582,0.14081955,0.0033265164,0.582564,-0.7208758,0.09798459,-0.006432005,-0.57389253,-0.09775721,0.11726402,-0.026227528,-0.4466708,-1.1826187,0.22033705,-0.23530391
-0.094966024,-0.59645605,-0.11014303,0.04969535,0.038391177,0.08994875,0.039713502,-0.16320862,0.16338539,-0.50718004,0.2729599,0.05869853,-0.50622123,-0.45602146,-0.1289331,0.5882002,0.0052396418,-0.36529812,0.10971756,-0.98183095,-0.008022249
-0.20086208,-0.86177945,0.18537275,-0.33727637,-0.25548184,-0.05749617,0.032281674,0.14842565,-0.0404268,-0.21082515,-0.63667417,-4.622804,0.00035159662,-0.5525359,-0.45103627,0.4602157,-0.5063624,-0.13479705,0.10819958,0.17108378,-0.8518119
-0.11526142,-0.8570263,-0.0032734708,0.052737497,0.043716416,-0.08149252,-0.13701299,0.05956643,-0.17748566,-0.43303394,-0.54284173,-0.06717163,-0.006822143,-0.33981362,-0.015117981,0.41143665,-0.056890305,-0.23719311,0.13135897,0.36183304,-0.15353552
-0.047173455,-0.23313084,-0.26470417,0.025236188,-0.035581566,-0.022852572,-0.15820259,0.061544742,-0.16535968,-0.2712064,0.104063295,-0.43976364,-0.039984416,-0.7906385,-0.11987464,0.078452356,-0.11945674,-0.46727517,0.15154415,-0.94776475,-0.10205733
-0.1322281,-0.31592795,-0.04207356,-0.08215964,-0.14759532,-0.03925308,-0.2218756,-0.11448019,0.09356887,-0.43612048,-0.69004923,-4.651208,-0.030785484,-0.5222423,-0.35330614,0.05618908,-0.4715085,-0.16316906,0.093742296,0.18005899,-0.6973639
-0.27152815,0.41789913,-0.15219635,0.04827698,0.05537144,0.12063081,-0.2893948,-0.25092718,0.041287914,0.8029525,-0.8142046,0.053416923,-0.018571906,-0.606022,-0.10621181,-0.5708705,-0.2883539,0.035547692,-1.1862024,0.21962228,-0.24457431
-0.2553447,0.51656264,0.9698705,-0.1730042,-0.19390519,-0.04665862,0.08015956,-0.026308954,-0.10867683,-0.36165035,-0.9784307,-0.12643516,-0.0080806315,-0.7376367,0.11621591,-0.6609581,-0.12530972,-0.67359436,0.17327051,0.18677016,-0.16197282
-0.13623042,-0.8925981,-0.18877491,0.043294918,0.053164136,-0.036216035,0.008368015,0.026953483,-0.13591193,-0.37504134,-0.6701341,-4.5314484,-0.014455105,-0.5797215,-0.3927916,0.39806578,-0.48245907,-0.13485126,0.06293707,0.18153901,-0.89201564
-0.1292907,-1.1596347,0.26623687,-0.03729531,-0.1827478,-0.06049197,-0.0849857,-0.0033168744,0.30505148,0.21508509,-0.57763267,-4.4910855,-0.00470944,-0.53863883,-0.38798767,0.40063787,-0.81961346,-0.13509896,-0.6001688,0.17526594,-0.7301059
-0.018400457,-1.0016134,0.45781603,-0.005232859,0.15357995,-0.042253427,0.050707944,0.00514261,-0.104595944,-0.15095624,-0.6331555,-4.6315746,0.0013439464,-0.54880464,-0.34170213,0.4174977,-0.4708486,-0.18902978,0.12147418,0.17527574,-0.96955097
-0.41927883,-0.10398432,-0.62024677,0.03038516,0.1476148,-0.120165385,0.011245862,0.017139347,0.019285252,-0.3989729,0.14405322,0.13850977,-0.0885883,-0.41946226,-0.08631961,0.07527429,0.028484827,-0.18440665,0.11326949,-0.81513774,-0.80173296
-0.030012006,0.47486883,-0.18409002,0.015132689,0.0012102447,-0.06261787,0.23188515,0.050013054,-0.15233538,-0.13367248,0.11241686,-0.24095571,-0.002321998,-0.6902269,0.41664702,-0.6648693,0.13869557,-0.33566102,0.16388923,-0.91498214,-0.09305849
0.122002356,0.27801558,-0.09046777,-0.08840996,-0.056102123,-0.05337231,0.0925078,0.10144161,-0.16156286,-0.34064996,-0.76187,-0.5390287,-0.641515,-0.22074199,0.18612769,-0.6611909,-0.0129601285,-0.3933966,0.14056355,0.282118,0.12794073
-0.04546119,0.5189014,0.48640123,-0.17143382,-0.1755135,-0.09312756,0.143933,0.018145896,0.03431883,0.41692528,-0.764449,0.090493664,-0.589505,-0.18960287,0.3997471,-0.551977,0.06607801,-0.41632718,-0.9846684,0.25140947,-0.0384028
-0.10888718,0.030998774,-0.3091662,-0.012375841,-0.048256636,-0.017075283,-0.027522698,-0.07018007,-0.1670089,-0.44973537,-0.80406195,0.41231677,-0.06560102,-0.22792782,-0.1130768,0.19148712,-0.2539779,0.11098445,0.12988716,0.2360803,-0.24687465
-0.11261641,0.41687265,-0.28547058,-0.0014136056,-0.065018065,0.11320394,-0.24136753,-0.3577493,-0.051648863,0.5671565,-0.8796484,-0.026536297,-0.043001104,-0.9253087,0.22786427,-0.52999014,-0.29552287,-0.7651549,-1.139942,0.16123849,-0.27760315
-0.012356143,-0.005558134,-0.30498257,0.037616543,0.16648465,-0.048614554,0.18550687,0.056604568,-0.1930053,-0.5754782,-0.7540492,-0.10208652,-0.01529763,-0.2624628,-0.090871416,0.109114595,0.018252386,-0.29298776,0.11517009,0.27048954,-0.14730333
0.008422702,0.37770307,-0.15213546,0.016851345,-0.047475994,0.14482504,-0.120421395,-0.39224917,-0.04862607,0.4435413,0.28956202,-0.008521728,-0.014722531,-0.6224764,-0.15964115,-0.6014281,0.015237939,-0.2784699,-1.1250392,-0.9146766,-0.24740818
-0.15693618,-1.2210306,0.24373738,-0.028183885,-0.18439783,-0.051683713,0.027101023,-0.2065842,0.3033321,0.19026418,-0.573993,-4.3090863,-0.0029005753,-0.51077926,-0.4181766,0.4179516,-0.81236774,-0.15828615,-0.60020584,0.17212324,-0.7650851
-0.11714354,0.3939452,-2.6059359e-05,-0.0005312675,-0.14637311,0.090174556,0.024351684,0.058701813,-0.26883936,0.3707462,-0.7777315,0.022048041,-0.09267808,-0.3862292,0.2830872,-0.78594476,-0.086742245,-0.42067742,-1.1579117,0.23113266,-0.20138004
-0.5548934,-0.5588277,-0.18228155,0.023851218,-0.020647073,0.06678114,-0.1974974,-0.4673664,-0.0697305,-0.4320495,0.25096157,0.12914622,-0.007966694,-0.45576474,-0.17168085,0.010617839,-0.05470307,-0.49727154,0.12743075,-0.9873052,-0.21033543
